GeneID	Chromosome	Start	End
gene-AUO97_RS11960	NZ_CP018664.1	2514047	2514976
gene-AUO97_RS11965	NZ_CP018664.1	2515006	2516217
gene-AUO97_RS11970	NZ_CP018664.1	2516260	2517483
gene-AUO97_RS11975	NZ_CP018664.1	2517507	2518028
gene-AUO97_RS11980	NZ_CP018664.1	2518065	2518889
gene-AUO97_RS11985	NZ_CP018664.1	2518905	2519699
gene-AUO97_RS11990	NZ_CP018664.1	2519715	2520506
gene-AUO97_RS11995	NZ_CP018664.1	2520520	2521986
gene-AUO97_RS12000	NZ_CP018664.1	2522025	2523665
gene-AUO97_RS12005	NZ_CP018664.1	2523821	2525017
gene-AUO97_RS12010	NZ_CP018664.1	2525080	2526378
gene-AUO97_RS12015	NZ_CP018664.1	2526613	2527095
gene-AUO97_RS12020	NZ_CP018664.1	2527274	2528596
gene-AUO97_RS12025	NZ_CP018664.1	2528563	2529351
gene-AUO97_RS12030	NZ_CP018664.1	2529458	2530678
gene-AUO97_RS12035	NZ_CP018664.1	2530950	2532185
gene-AUO97_RS12040	NZ_CP018664.1	2532337	2533482
gene-AUO97_RS12050	NZ_CP018664.1	2533674	2534120
gene-AUO97_RS12055	NZ_CP018664.1	2534132	2535007
gene-AUO97_RS12060	NZ_CP018664.1	2535192	2535941
gene-AUO97_RS12065	NZ_CP018664.1	2536017	2537318
gene-AUO97_RS12070	NZ_CP018664.1	2537338	2538183
gene-AUO97_RS12075	NZ_CP018664.1	2538194	2539198
gene-AUO97_RS12080	NZ_CP018664.1	2539279	2542965
gene-AUO97_RS12085	NZ_CP018664.1	2543428	2545059
gene-AUO97_RS12090	NZ_CP018664.1	2545222	2546556
gene-AUO97_RS12095	NZ_CP018664.1	2546600	2548147
gene-AUO97_RS19450	NZ_CP018664.1	2548684	2548848
gene-AUO97_RS12100	NZ_CP018664.1	2548958	2549965
gene-AUO97_RS12105	NZ_CP018664.1	2549962	2551638
gene-AUO97_RS12110	NZ_CP018664.1	2551809	2552426
gene-AUO97_RS12115	NZ_CP018664.1	2552584	2553222
gene-AUO97_RS12120	NZ_CP018664.1	2553392	2555656
gene-AUO97_RS12125	NZ_CP018664.1	2555679	2556686
gene-AUO97_RS12130	NZ_CP018664.1	2556713	2557738
gene-AUO97_RS12135	NZ_CP018664.1	2558023	2558637
gene-AUO97_RS12140	NZ_CP018664.1	2558670	2559293
gene-AUO97_RS12145	NZ_CP018664.1	2559338	2560030
gene-AUO97_RS12150	NZ_CP018664.1	2560034	2562493
gene-AUO97_RS12155	NZ_CP018664.1	2562495	2563304
gene-AUO97_RS12160	NZ_CP018664.1	2563381	2564058
gene-AUO97_RS12165	NZ_CP018664.1	2564163	2566241
gene-AUO97_RS19455	NZ_CP018664.1	2566295	2566423
gene-AUO97_RS12170	NZ_CP018664.1	2566481	2567071
gene-AUO97_RS12175	NZ_CP018664.1	2567101	2568009
gene-AUO97_RS12180	NZ_CP018664.1	2568016	2568960
gene-AUO97_RS12185	NZ_CP018664.1	2569015	2570196
gene-AUO97_RS12190	NZ_CP018664.1	2570289	2570453
gene-AUO97_RS12195	NZ_CP018664.1	2570897	2571334
gene-AUO97_RS12200	NZ_CP018664.1	2571404	2571892
gene-AUO97_RS12205	NZ_CP018664.1	2572150	2573679
gene-AUO97_RS12210	NZ_CP018664.1	2573869	2575311
gene-AUO97_RS19460	NZ_CP018664.1	2575570	2575701
gene-AUO97_RS12215	NZ_CP018664.1	2575694	2576602
gene-AUO97_RS12220	NZ_CP018664.1	2576633	2578246
gene-AUO97_RS12225	NZ_CP018664.1	2578299	2578847
gene-AUO97_RS12230	NZ_CP018664.1	2579070	2579582
gene-AUO97_RS12235	NZ_CP018664.1	2579629	2580966
gene-AUO97_RS12245	NZ_CP018664.1	2581520	2582845
gene-AUO97_RS12250	NZ_CP018664.1	2582969	2583958
gene-AUO97_RS12255	NZ_CP018664.1	2584547	2586151
gene-AUO97_RS12260	NZ_CP018664.1	2586214	2586693
gene-AUO97_RS12265	NZ_CP018664.1	2586897	2587220
gene-AUO97_RS12270	NZ_CP018664.1	2587415	2588290
gene-AUO97_RS12275	NZ_CP018664.1	2588392	2588694
gene-AUO97_RS12280	NZ_CP018664.1	2588707	2589027
gene-AUO97_RS12285	NZ_CP018664.1	2589017	2589475
gene-AUO97_RS12290	NZ_CP018664.1	2589488	2591188
gene-AUO97_RS12295	NZ_CP018664.1	2591258	2591740
gene-AUO97_RS12300	NZ_CP018664.1	2591727	2592392
gene-AUO97_RS12305	NZ_CP018664.1	2592416	2593030
gene-AUO97_RS12310	NZ_CP018664.1	2593040	2593609
gene-AUO97_RS12315	NZ_CP018664.1	2593651	2594202
gene-AUO97_RS12320	NZ_CP018664.1	2594202	2596220
gene-AUO97_RS12325	NZ_CP018664.1	2596457	2596975
gene-AUO97_RS12330	NZ_CP018664.1	2597036	2598349
gene-AUO97_RS12335	NZ_CP018664.1	2598436	2599089
gene-AUO97_RS19565	NZ_CP018664.1	2599161	2599298
gene-AUO97_RS12340	NZ_CP018664.1	2599328	2600020
gene-AUO97_RS12345	NZ_CP018664.1	2600021	2600812
gene-AUO97_RS12350	NZ_CP018664.1	2601084	2602487
gene-AUO97_RS12355	NZ_CP018664.1	2602543	2603652
gene-AUO97_RS12360	NZ_CP018664.1	2603822	2604598
gene-AUO97_RS12365	NZ_CP018664.1	2604711	2605190
gene-AUO97_RS12370	NZ_CP018664.1	2605492	2607921
gene-AUO97_RS12375	NZ_CP018664.1	2608699	2614320
gene-AUO97_RS12380	NZ_CP018664.1	2614378	2615157
gene-AUO97_RS12385	NZ_CP018664.1	2615268	2615852
gene-AUO97_RS12390	NZ_CP018664.1	2616094	2616435
gene-AUO97_RS19465	NZ_CP018664.1	2616543	2616656
gene-AUO97_RS12395	NZ_CP018664.1	2616732	2617049
gene-AUO97_RS12400	NZ_CP018664.1	2617184	2617368
gene-AUO97_RS12405	NZ_CP018664.1	2617462	2617746
gene-AUO97_RS12410	NZ_CP018664.1	2617743	2618303
gene-AUO97_RS12415	NZ_CP018664.1	2618368	2619000
gene-AUO97_RS12420	NZ_CP018664.1	2619068	2620390
gene-AUO97_RS12425	NZ_CP018664.1	2620422	2621630
gene-AUO97_RS12430	NZ_CP018664.1	2621627	2622859
gene-AUO97_RS12435	NZ_CP018664.1	2623069	2623320
gene-AUO97_RS12440	NZ_CP018664.1	2623375	2623776
gene-AUO97_RS12445	NZ_CP018664.1	2623842	2624483
gene-AUO97_RS12450	NZ_CP018664.1	2624541	2625143
gene-AUO97_RS12455	NZ_CP018664.1	2625251	2626141
gene-AUO97_RS12460	NZ_CP018664.1	2626144	2626530
gene-AUO97_RS12465	NZ_CP018664.1	2626625	2627461
gene-AUO97_RS12470	NZ_CP018664.1	2627655	2628056
gene-AUO97_RS12475	NZ_CP018664.1	2628137	2628844
gene-AUO97_RS12480	NZ_CP018664.1	2628848	2629711
gene-AUO97_RS12485	NZ_CP018664.1	2629734	2630477
gene-AUO97_RS12490	NZ_CP018664.1	2630477	2632120
gene-AUO97_RS12495	NZ_CP018664.1	2632254	2633633
gene-AUO97_RS12500	NZ_CP018664.1	2633866	2637081
gene-AUO97_RS12505	NZ_CP018664.1	2637097	2638932
gene-AUO97_RS12510	NZ_CP018664.1	2638962	2640014
gene-AUO97_RS12515	NZ_CP018664.1	2640014	2641024
gene-AUO97_RS12520	NZ_CP018664.1	2641002	2642591
gene-AUO97_RS12525	NZ_CP018664.1	2642777	2644021
gene-AUO97_RS12530	NZ_CP018664.1	2644080	2646194
gene-AUO97_RS12535	NZ_CP018664.1	2646378	2646453
gene-AUO97_RS12540	NZ_CP018664.1	2646472	2647134
gene-AUO97_RS12545	NZ_CP018664.1	2647119	2648153
gene-AUO97_RS12550	NZ_CP018664.1	2648303	2649565
gene-AUO97_RS12555	NZ_CP018664.1	2649624	2650982
gene-AUO97_RS12560	NZ_CP018664.1	2651189	2651584
gene-AUO97_RS12565	NZ_CP018664.1	2651749	2653779
gene-AUO97_RS12570	NZ_CP018664.1	2653865	2653954
gene-AUO97_RS12575	NZ_CP018664.1	2654069	2654680
gene-AUO97_RS12585	NZ_CP018664.1	2656262	2657026
gene-AUO97_RS12590	NZ_CP018664.1	2657023	2657613
gene-AUO97_RS19280	NZ_CP018664.1	2657603	2667796
gene-AUO97_RS12615	NZ_CP018664.1	2669211	2669570
gene-AUO97_RS12620	NZ_CP018664.1	2669572	2670813
gene-AUO97_RS12625	NZ_CP018664.1	2670894	2671772
gene-AUO97_RS12630	NZ_CP018664.1	2671888	2673315
gene-AUO97_RS12635	NZ_CP018664.1	2673497	2674315
gene-AUO97_RS12640	NZ_CP018664.1	2674771	2676519
gene-AUO97_RS12645	NZ_CP018664.1	2676981	2677859
gene-AUO97_RS12650	NZ_CP018664.1	2678034	2678540
gene-AUO97_RS12660	NZ_CP018664.1	2679185	2679736
gene-AUO97_RS12665	NZ_CP018664.1	2679868	2680338
gene-AUO97_RS12670	NZ_CP018664.1	2680572	2680931
gene-AUO97_RS12675	NZ_CP018664.1	2681315	2682673
gene-AUO97_RS12680	NZ_CP018664.1	2682818	2684263
gene-AUO97_RS12685	NZ_CP018664.1	2684283	2685614
gene-AUO97_RS12690	NZ_CP018664.1	2685809	2686516
gene-AUO97_RS12695	NZ_CP018664.1	2686582	2687301
gene-AUO97_RS12700	NZ_CP018664.1	2687361	2688131
gene-AUO97_RS12705	NZ_CP018664.1	2688160	2689590
gene-AUO97_RS12710	NZ_CP018664.1	2689908	2690330
gene-AUO97_RS12715	NZ_CP018664.1	2690466	2691701
gene-AUO97_RS12720	NZ_CP018664.1	2691698	2692792
gene-AUO97_RS12725	NZ_CP018664.1	2693192	2694655
gene-AUO97_RS12730	NZ_CP018664.1	2694977	2695291
gene-AUO97_RS12735	NZ_CP018664.1	2695363	2695809
gene-AUO97_RS12740	NZ_CP018664.1	2696012	2696350
gene-AUO97_RS12745	NZ_CP018664.1	2696524	2697984
gene-AUO97_RS12750	NZ_CP018664.1	2698114	2699184
gene-AUO97_RS12755	NZ_CP018664.1	2699200	2700096
gene-AUO97_RS12760	NZ_CP018664.1	2700222	2701769
gene-AUO97_RS12765	NZ_CP018664.1	2701840	2703198
gene-AUO97_RS12770	NZ_CP018664.1	2703484	2704815
gene-AUO97_RS12775	NZ_CP018664.1	2704978	2705889
gene-AUO97_RS12780	NZ_CP018664.1	2705920	2707506
gene-AUO97_RS12785	NZ_CP018664.1	2707750	2708463
gene-AUO97_RS12790	NZ_CP018664.1	2708528	2710279
gene-AUO97_RS12795	NZ_CP018664.1	2710313	2710702
gene-AUO97_RS12800	NZ_CP018664.1	2710743	2711279
gene-AUO97_RS12805	NZ_CP018664.1	2711336	2712586
gene-AUO97_RS12810	NZ_CP018664.1	2712668	2713807
gene-AUO97_RS12815	NZ_CP018664.1	2713882	2715768
gene-AUO97_RS12820	NZ_CP018664.1	2715850	2717301
gene-AUO97_RS12825	NZ_CP018664.1	2717339	2718178
gene-AUO97_RS12830	NZ_CP018664.1	2718426	2719658
gene-AUO97_RS12835	NZ_CP018664.1	2719729	2720187
gene-AUO97_RS12840	NZ_CP018664.1	2720294	2720986
gene-AUO97_RS12845	NZ_CP018664.1	2721030	2721974
gene-AUO97_RS12850	NZ_CP018664.1	2721987	2723063
gene-AUO97_RS12855	NZ_CP018664.1	2723555	2724901
gene-AUO97_RS12860	NZ_CP018664.1	2724933	2726213
gene-AUO97_RS12865	NZ_CP018664.1	2726273	2727943
gene-AUO97_RS12870	NZ_CP018664.1	2727972	2728865
gene-AUO97_RS12875	NZ_CP018664.1	2728938	2729792
gene-AUO97_RS12880	NZ_CP018664.1	2729837	2731324
gene-AUO97_RS12885	NZ_CP018664.1	2731461	2732474
gene-AUO97_RS12890	NZ_CP018664.1	2732486	2733361
gene-AUO97_RS12895	NZ_CP018664.1	2733473	2734996
gene-AUO97_RS12900	NZ_CP018664.1	2735020	2735853
gene-AUO97_RS12905	NZ_CP018664.1	2735916	2736875
gene-AUO97_RS12910	NZ_CP018664.1	2737401	2738024
gene-AUO97_RS12915	NZ_CP018664.1	2738089	2738811
gene-AUO97_RS12920	NZ_CP018664.1	2739322	2740284
gene-AUO97_RS12925	NZ_CP018664.1	2740350	2741180
gene-AUO97_RS12930	NZ_CP018664.1	2741204	2742754
gene-AUO97_RS12935	NZ_CP018664.1	2743123	2743350
gene-AUO97_RS12940	NZ_CP018664.1	2743673	2744992
gene-AUO97_RS12945	NZ_CP018664.1	2745104	2746102
gene-AUO97_RS12950	NZ_CP018664.1	2746146	2746703
gene-AUO97_RS12955	NZ_CP018664.1	2746943	2747332
gene-AUO97_RS12960	NZ_CP018664.1	2747398	2747964
gene-AUO97_RS12965	NZ_CP018664.1	2748034	2748288
gene-AUO97_RS12970	NZ_CP018664.1	2748535	2749815
gene-AUO97_RS12975	NZ_CP018664.1	2750025	2750240
gene-AUO97_RS12980	NZ_CP018664.1	2750242	2750499
gene-AUO97_RS12985	NZ_CP018664.1	2750503	2750787
gene-AUO97_RS12990	NZ_CP018664.1	2750784	2751191
gene-AUO97_RS12995	NZ_CP018664.1	2751192	2751443
gene-AUO97_RS13000	NZ_CP018664.1	2751445	2752404
gene-AUO97_RS13005	NZ_CP018664.1	2752419	2753186
gene-AUO97_RS13010	NZ_CP018664.1	2753198	2753521
gene-AUO97_RS13015	NZ_CP018664.1	2753524	2753964
gene-AUO97_RS13020	NZ_CP018664.1	2754192	2754983
gene-AUO97_RS13025	NZ_CP018664.1	2754986	2755234
gene-AUO97_RS13030	NZ_CP018664.1	2755289	2755789
gene-AUO97_RS13035	NZ_CP018664.1	2755840	2756127
gene-AUO97_RS13040	NZ_CP018664.1	2756124	2757038
gene-AUO97_RS13045	NZ_CP018664.1	2757035	2757985
gene-AUO97_RS13050	NZ_CP018664.1	2757978	2758727
gene-AUO97_RS13055	NZ_CP018664.1	2758724	2759131
gene-AUO97_RS13060	NZ_CP018664.1	2759128	2759529
gene-AUO97_RS13065	NZ_CP018664.1	2759522	2759737
gene-AUO97_RS13070	NZ_CP018664.1	2759737	2760138
gene-AUO97_RS13075	NZ_CP018664.1	2760149	2760883
gene-AUO97_RS19570	NZ_CP018664.1	2761055	2761267
gene-AUO97_RS13085	NZ_CP018664.1	2761345	2761536
gene-AUO97_RS13090	NZ_CP018664.1	2761549	2761977
gene-AUO97_RS13095	NZ_CP018664.1	2761946	2762587
gene-AUO97_RS13100	NZ_CP018664.1	2762646	2763122
gene-AUO97_RS13105	NZ_CP018664.1	2763100	2764626
gene-AUO97_RS13110	NZ_CP018664.1	2764635	2765969
gene-AUO97_RS13115	NZ_CP018664.1	2765914	2766726
gene-AUO97_RS13120	NZ_CP018664.1	2766698	2767249
gene-AUO97_RS13125	NZ_CP018664.1	2767338	2767637
gene-AUO97_RS13135	NZ_CP018664.1	2767880	2769082
gene-AUO97_RS13140	NZ_CP018664.1	2769096	2769566
gene-AUO97_RS13145	NZ_CP018664.1	2769572	2770546
gene-AUO97_RS13150	NZ_CP018664.1	2770561	2770944
gene-AUO97_RS13155	NZ_CP018664.1	2770954	2771337
gene-AUO97_RS13160	NZ_CP018664.1	2771347	2771538
gene-AUO97_RS13165	NZ_CP018664.1	2771546	2772028
gene-AUO97_RS13170	NZ_CP018664.1	2772021	2772464
gene-AUO97_RS13175	NZ_CP018664.1	2772527	2773294
gene-AUO97_RS13180	NZ_CP018664.1	2773301	2773615
gene-AUO97_RS13185	NZ_CP018664.1	2773651	2773878
gene-AUO97_RS13190	NZ_CP018664.1	2773949	2774449
gene-AUO97_RS13195	NZ_CP018664.1	2774544	2777582
gene-AUO97_RS13200	NZ_CP018664.1	2777593	2778246
gene-AUO97_RS13205	NZ_CP018664.1	2778243	2779100
gene-AUO97_RS13210	NZ_CP018664.1	2779157	2780959
gene-AUO97_RS13215	NZ_CP018664.1	2780963	2781733
gene-AUO97_RS13220	NZ_CP018664.1	2781734	2782156
gene-AUO97_RS13225	NZ_CP018664.1	2782157	2784646
gene-AUO97_RS13230	NZ_CP018664.1	2784710	2785099
gene-AUO97_RS13235	NZ_CP018664.1	2785142	2785684
gene-AUO97_RS13245	NZ_CP018664.1	2786864	2787376
gene-AUO97_RS13250	NZ_CP018664.1	2787414	2788712
gene-AUO97_RS13255	NZ_CP018664.1	2788716	2789210
gene-AUO97_RS13260	NZ_CP018664.1	2789622	2790134
gene-AUO97_RS13265	NZ_CP018664.1	2790139	2791122
gene-AUO97_RS13270	NZ_CP018664.1	2791215	2792420
gene-AUO97_RS13275	NZ_CP018664.1	2792707	2795343
gene-AUO97_RS13280	NZ_CP018664.1	2795613	2796638
gene-AUO97_RS13285	NZ_CP018664.1	2796914	2798080
gene-AUO97_RS13290	NZ_CP018664.1	2798145	2799464
gene-AUO97_RS13295	NZ_CP018664.1	2799587	2799904
gene-AUO97_RS13300	NZ_CP018664.1	2800021	2800800
gene-AUO97_RS13305	NZ_CP018664.1	2800860	2801909
gene-AUO97_RS13310	NZ_CP018664.1	2802070	2802777
gene-AUO97_RS13315	NZ_CP018664.1	2803216	2803638
gene-AUO97_RS13320	NZ_CP018664.1	2803732	2804157
gene-AUO97_RS13325	NZ_CP018664.1	2804154	2804960
gene-AUO97_RS13330	NZ_CP018664.1	2805261	2807840
gene-AUO97_RS13335	NZ_CP018664.1	2807897	2808385
gene-AUO97_RS13340	NZ_CP018664.1	2808654	2809070
gene-AUO97_RS13345	NZ_CP018664.1	2809097	2811301
gene-AUO97_RS13350	NZ_CP018664.1	2811540	2811884
gene-AUO97_RS13355	NZ_CP018664.1	2812008	2813024
gene-AUO97_RS13360	NZ_CP018664.1	2813037	2814272
gene-AUO97_RS13365	NZ_CP018664.1	2814486	2815901
gene-AUO97_RS13370	NZ_CP018664.1	2815988	2816767
gene-AUO97_RS13375	NZ_CP018664.1	2816778	2817404
gene-AUO97_RS13380	NZ_CP018664.1	2817576	2818292
gene-AUO97_RS13385	NZ_CP018664.1	2818438	2820876
gene-AUO97_RS13390	NZ_CP018664.1	2821084	2821695
gene-AUO97_RS13395	NZ_CP018664.1	2821759	2822103
gene-AUO97_RS13400	NZ_CP018664.1	2822277	2823842
gene-AUO97_RS13405	NZ_CP018664.1	2824104	2824322
gene-AUO97_RS13410	NZ_CP018664.1	2824359	2824946
gene-AUO97_RS13415	NZ_CP018664.1	2825011	2825226
gene-AUO97_RS13420	NZ_CP018664.1	2825419	2825982
gene-AUO97_RS13425	NZ_CP018664.1	2826335	2830192
gene-AUO97_RS13430	NZ_CP018664.1	2830287	2831393
gene-AUO97_RS13435	NZ_CP018664.1	2831494	2832756
gene-AUO97_RS13440	NZ_CP018664.1	2832801	2834159
gene-AUO97_RS13445	NZ_CP018664.1	2834628	2835821
gene-AUO97_RS13450	NZ_CP018664.1	2835879	2836664
gene-AUO97_RS13455	NZ_CP018664.1	2836686	2837702
gene-AUO97_RS13460	NZ_CP018664.1	2837773	2838273
gene-AUO97_RS13465	NZ_CP018664.1	2838270	2839652
gene-AUO97_RS13470	NZ_CP018664.1	2839935	2840894
gene-AUO97_RS13475	NZ_CP018664.1	2840944	2841144
gene-AUO97_RS13480	NZ_CP018664.1	2841311	2843782
gene-AUO97_RS13485	NZ_CP018664.1	2843858	2844259
gene-AUO97_RS13490	NZ_CP018664.1	2844288	2844695
gene-AUO97_RS13495	NZ_CP018664.1	2845288	2845644
gene-AUO97_RS13500	NZ_CP018664.1	2846124	2846453
gene-AUO97_RS13510	NZ_CP018664.1	2846894	2847487
gene-AUO97_RS13515	NZ_CP018664.1	2847538	2847762
gene-AUO97_RS13520	NZ_CP018664.1	2847987	2848181
gene-AUO97_RS13525	NZ_CP018664.1	2848174	2849436
gene-AUO97_RS13530	NZ_CP018664.1	2849693	2849769
gene-AUO97_RS13535	NZ_CP018664.1	2849943	2850176
gene-AUO97_RS13540	NZ_CP018664.1	2850328	2850999
gene-AUO97_RS13550	NZ_CP018664.1	2851563	2851952
gene-AUO97_RS13555	NZ_CP018664.1	2851990	2852535
gene-AUO97_RS13560	NZ_CP018664.1	2852602	2853219
gene-AUO97_RS13565	NZ_CP018664.1	2853737	2853952
gene-AUO97_RS13570	NZ_CP018664.1	2854156	2854383
gene-AUO97_RS13575	NZ_CP018664.1	2854659	2855474
gene-AUO97_RS19470	NZ_CP018664.1	2855631	2855750
gene-AUO97_RS13585	NZ_CP018664.1	2856237	2856695
gene-AUO97_RS13590	NZ_CP018664.1	2856989	2857333
gene-AUO97_RS13595	NZ_CP018664.1	2857431	2858537
gene-AUO97_RS13600	NZ_CP018664.1	2858532	2859746
gene-AUO97_RS13605	NZ_CP018664.1	2859858	2860304
gene-AUO97_RS13610	NZ_CP018664.1	2860391	2860720
gene-AUO97_RS13620	NZ_CP018664.1	2861461	2862054
gene-AUO97_RS13625	NZ_CP018664.1	2862438	2863067
gene-AUO97_RS13630	NZ_CP018664.1	2863429	2863504
gene-AUO97_RS13635	NZ_CP018664.1	2863568	2864989
gene-AUO97_RS13640	NZ_CP018664.1	2865203	2866180
gene-AUO97_RS13645	NZ_CP018664.1	2866184	2866723
gene-AUO97_RS13650	NZ_CP018664.1	2866761	2867309
gene-AUO97_RS13655	NZ_CP018664.1	2867293	2867841
gene-AUO97_RS13660	NZ_CP018664.1	2867841	2868587
gene-AUO97_RS13665	NZ_CP018664.1	2868863	2870329
gene-AUO97_RS13670	NZ_CP018664.1	2870326	2872467
gene-AUO97_RS13675	NZ_CP018664.1	2872464	2873654
gene-AUO97_RS13680	NZ_CP018664.1	2873746	2874345
gene-AUO97_RS13685	NZ_CP018664.1	2874338	2874949
gene-AUO97_RS13690	NZ_CP018664.1	2875105	2875947
gene-AUO97_RS13695	NZ_CP018664.1	2876064	2876732
gene-AUO97_RS13700	NZ_CP018664.1	2876872	2877594
gene-AUO97_RS13705	NZ_CP018664.1	2877724	2878047
gene-AUO97_RS13710	NZ_CP018664.1	2878392	2878922
gene-AUO97_RS13715	NZ_CP018664.1	2878987	2881632
gene-AUO97_RS13720	NZ_CP018664.1	2881907	2882374
gene-AUO97_RS13725	NZ_CP018664.1	2882493	2883353
gene-AUO97_RS13730	NZ_CP018664.1	2883861	2885210
gene-AUO97_RS13735	NZ_CP018664.1	2885341	2886273
gene-AUO97_RS13740	NZ_CP018664.1	2886549	2886911
gene-AUO97_RS13745	NZ_CP018664.1	2887118	2887807
gene-AUO97_RS13755	NZ_CP018664.1	2888447	2889007
gene-AUO97_RS13760	NZ_CP018664.1	2889272	2890576
gene-AUO97_RS13765	NZ_CP018664.1	2890671	2891108
gene-AUO97_RS13770	NZ_CP018664.1	2891445	2892473
gene-AUO97_RS13775	NZ_CP018664.1	2892683	2893381
gene-AUO97_RS13780	NZ_CP018664.1	2893632	2894582
gene-AUO97_RS13785	NZ_CP018664.1	2894740	2894934
gene-AUO97_RS13790	NZ_CP018664.1	2895187	2895645
gene-AUO97_RS13795	NZ_CP018664.1	2895740	2896168
gene-AUO97_RS13800	NZ_CP018664.1	2896300	2896977
gene-AUO97_RS13805	NZ_CP018664.1	2897136	2898383
gene-AUO97_RS13810	NZ_CP018664.1	2898738	2899055
gene-AUO97_RS13815	NZ_CP018664.1	2899339	2900250
gene-AUO97_RS13825	NZ_CP018664.1	2900597	2901850
gene-AUO97_RS13830	NZ_CP018664.1	2901885	2902649
gene-AUO97_RS13835	NZ_CP018664.1	2902661	2903467
gene-AUO97_RS13840	NZ_CP018664.1	2903500	2905083
gene-AUO97_RS13845	NZ_CP018664.1	2905083	2906801
gene-AUO97_RS13850	NZ_CP018664.1	2907104	2908324
gene-AUO97_RS13855	NZ_CP018664.1	2908575	2909702
gene-AUO97_RS13870	NZ_CP018664.1	2910706	2911266
gene-AUO97_RS13875	NZ_CP018664.1	2911327	2911758
gene-AUO97_RS13880	NZ_CP018664.1	2912011	2913174
gene-AUO97_RS13885	NZ_CP018664.1	2913489	2914229
gene-AUO97_RS13890	NZ_CP018664.1	2914245	2914898
gene-AUO97_RS13895	NZ_CP018664.1	2914901	2918506
gene-AUO97_RS13900	NZ_CP018664.1	2918545	2919081
gene-AUO97_RS13905	NZ_CP018664.1	2919175	2919528
gene-AUO97_RS13910	NZ_CP018664.1	2919656	2922367
gene-AUO97_RS19475	NZ_CP018664.1	2922530	2922655
gene-AUO97_RS13915	NZ_CP018664.1	2922660	2923094
gene-AUO97_RS13920	NZ_CP018664.1	2923107	2924918
gene-AUO97_RS13925	NZ_CP018664.1	2924915	2925937
gene-AUO97_RS13930	NZ_CP018664.1	2925989	2926870
gene-AUO97_RS13935	NZ_CP018664.1	2926870	2927814
gene-AUO97_RS13940	NZ_CP018664.1	2927910	2928311
gene-AUO97_RS13945	NZ_CP018664.1	2928457	2931240
gene-AUO97_RS13950	NZ_CP018664.1	2931248	2934253
gene-AUO97_RS13955	NZ_CP018664.1	2934283	2935251
gene-AUO97_RS13960	NZ_CP018664.1	2936023	2936715
gene-AUO97_RS13965	NZ_CP018664.1	2936732	2937235
gene-AUO97_RS13970	NZ_CP018664.1	2937228	2938709
gene-AUO97_RS13975	NZ_CP018664.1	2938759	2939262
gene-AUO97_RS13980	NZ_CP018664.1	2939342	2939818
gene-AUO97_RS13985	NZ_CP018664.1	2939835	2941646
gene-AUO97_RS13990	NZ_CP018664.1	2941610	2942608
gene-AUO97_RS13995	NZ_CP018664.1	2942605	2944017
gene-AUO97_RS14000	NZ_CP018664.1	2944048	2947872
gene-AUO97_RS14005	NZ_CP018664.1	2947910	2948869
gene-AUO97_RS14010	NZ_CP018664.1	2948872	2949639
gene-AUO97_RS14015	NZ_CP018664.1	2949656	2949919
gene-AUO97_RS14020	NZ_CP018664.1	2950139	2952820
gene-AUO97_RS14025	NZ_CP018664.1	2952844	2953941
gene-AUO97_RS14030	NZ_CP018664.1	2953958	2955322
gene-AUO97_RS14035	NZ_CP018664.1	2955340	2956146
gene-AUO97_RS14040	NZ_CP018664.1	2956159	2956761
gene-AUO97_RS14045	NZ_CP018664.1	2956769	2957722
gene-AUO97_RS14050	NZ_CP018664.1	2957725	2958576
gene-AUO97_RS14055	NZ_CP018664.1	2958728	2959396
gene-AUO97_RS14060	NZ_CP018664.1	2959412	2959894
gene-AUO97_RS14065	NZ_CP018664.1	2959894	2961072
gene-AUO97_RS14070	NZ_CP018664.1	2961206	2962363
gene-AUO97_RS14075	NZ_CP018664.1	2962443	2962898
gene-AUO97_RS14080	NZ_CP018664.1	2963215	2963874
gene-AUO97_RS14085	NZ_CP018664.1	2964301	2964588
gene-AUO97_RS14090	NZ_CP018664.1	2964777	2965229
gene-AUO97_RS14095	NZ_CP018664.1	2965391	2965825
gene-AUO97_RS14105	NZ_CP018664.1	2966685	2967620
gene-AUO97_RS14110	NZ_CP018664.1	2967678	2968586
gene-AUO97_RS14115	NZ_CP018664.1	2969004	2969687
gene-AUO97_RS14120	NZ_CP018664.1	2969856	2970788
gene-AUO97_RS14125	NZ_CP018664.1	2970785	2971888
gene-AUO97_RS14130	NZ_CP018664.1	2971889	2972119
gene-AUO97_RS14135	NZ_CP018664.1	2972119	2973381
gene-AUO97_RS14140	NZ_CP018664.1	2973426	2974178
gene-AUO97_RS14145	NZ_CP018664.1	2974245	2975534
gene-AUO97_RS14150	NZ_CP018664.1	2975690	2977270
gene-AUO97_RS14155	NZ_CP018664.1	2977423	2978994
gene-AUO97_RS14160	NZ_CP018664.1	2979444	2980823
gene-AUO97_RS14165	NZ_CP018664.1	2980867	2982969
gene-AUO97_RS14170	NZ_CP018664.1	2983235	2984173
gene-AUO97_RS14175	NZ_CP018664.1	2984206	2984496
gene-AUO97_RS14180	NZ_CP018664.1	2984509	2985264
gene-AUO97_RS14185	NZ_CP018664.1	2985281	2985781
gene-AUO97_RS14190	NZ_CP018664.1	2985805	2986866
gene-AUO97_RS14195	NZ_CP018664.1	2986875	2987648
