GeneID	GenedbRef	GeneName	Locus_tag	Start	End
gene-AUO97_RS11955	Gene	AUO97_RS11955	AUO97_RS11955	2513271	2514035
gene-AUO97_RS11960	Gene	AUO97_RS11960	AUO97_RS11960	2514047	2514976
gene-AUO97_RS11965	Gene	AUO97_RS11965	AUO97_RS11965	2515006	2516217
gene-AUO97_RS11970	Gene	AUO97_RS11970	AUO97_RS11970	2516260	2517483
gene-AUO97_RS11975	Gene	AUO97_RS11975	AUO97_RS11975	2517507	2518028
gene-AUO97_RS11980	Gene	AUO97_RS11980	AUO97_RS11980	2518065	2518889
gene-AUO97_RS11985	Gene	AUO97_RS11985	AUO97_RS11985	2518905	2519699
gene-AUO97_RS11990	Gene	AUO97_RS11990	AUO97_RS11990	2519715	2520506
gene-AUO97_RS11995	Gene	AUO97_RS11995	AUO97_RS11995	2520520	2521986
gene-AUO97_RS12000	Gene	AUO97_RS12000	AUO97_RS12000	2522025	2523665
gene-AUO97_RS12005	Gene	AUO97_RS12005	AUO97_RS12005	2523821	2525017
gene-AUO97_RS12010	Gene	AUO97_RS12010	AUO97_RS12010	2525080	2526378
gene-AUO97_RS12015	Gene	def	AUO97_RS12015	2526613	2527095
gene-AUO97_RS12020	Gene	AUO97_RS12020	AUO97_RS12020	2527274	2528596
gene-AUO97_RS12025	Gene	AUO97_RS12025	AUO97_RS12025	2528563	2529351
gene-AUO97_RS12030	Gene	AUO97_RS12030	AUO97_RS12030	2529458	2530678
gene-AUO97_RS12035	Gene	AUO97_RS12035	AUO97_RS12035	2530950	2532185
gene-AUO97_RS12040	Gene	AUO97_RS12040	AUO97_RS12040	2532337	2533482
gene-AUO97_RS12050	Gene	AUO97_RS12050	AUO97_RS12050	2533674	2534120
gene-AUO97_RS12055	Gene	AUO97_RS12055	AUO97_RS12055	2534132	2535007
gene-AUO97_RS12060	Gene	AUO97_RS12060	AUO97_RS12060	2535192	2535941
gene-AUO97_RS12065	Gene	AUO97_RS12065	AUO97_RS12065	2536017	2537318
gene-AUO97_RS12070	Gene	AUO97_RS12070	AUO97_RS12070	2537338	2538183
gene-AUO97_RS12075	Gene	AUO97_RS12075	AUO97_RS12075	2538194	2539198
gene-AUO97_RS12080	Gene	metH	AUO97_RS12080	2539279	2542965
gene-AUO97_RS12085	Gene	AUO97_RS12085	AUO97_RS12085	2543428	2545059
gene-AUO97_RS12090	Gene	AUO97_RS12090	AUO97_RS12090	2545222	2546556
gene-AUO97_RS12095	Gene	AUO97_RS12095	AUO97_RS12095	2546600	2548147
gene-AUO97_RS19450	Gene	AUO97_RS19450	AUO97_RS19450	2548684	2548848
gene-AUO97_RS12100	Gene	AUO97_RS12100	AUO97_RS12100	2548958	2549965
gene-AUO97_RS12105	Gene	AUO97_RS12105	AUO97_RS12105	2549962	2551638
gene-AUO97_RS12110	Gene	AUO97_RS12110	AUO97_RS12110	2551809	2552426
gene-AUO97_RS12115	Gene	nfuA	AUO97_RS12115	2552584	2553222
gene-AUO97_RS12120	Gene	AUO97_RS12120	AUO97_RS12120	2553392	2555656
gene-AUO97_RS12125	Gene	AUO97_RS12125	AUO97_RS12125	2555679	2556686
gene-AUO97_RS12130	Gene	AUO97_RS12130	AUO97_RS12130	2556713	2557738
gene-AUO97_RS12135	Gene	AUO97_RS12135	AUO97_RS12135	2558023	2558637
gene-AUO97_RS12140	Gene	AUO97_RS12140	AUO97_RS12140	2558670	2559293
gene-AUO97_RS12145	Gene	AUO97_RS12145	AUO97_RS12145	2559338	2560030
gene-AUO97_RS12150	Gene	AUO97_RS12150	AUO97_RS12150	2560034	2562493
gene-AUO97_RS12155	Gene	AUO97_RS12155	AUO97_RS12155	2562495	2563304
gene-AUO97_RS12160	Gene	mtgA	AUO97_RS12160	2563381	2564058
gene-AUO97_RS12165	Gene	ppk1	AUO97_RS12165	2564163	2566241
gene-AUO97_RS19455	Gene	AUO97_RS19455	AUO97_RS19455	2566295	2566423
gene-AUO97_RS12170	Gene	AUO97_RS12170	AUO97_RS12170	2566481	2567071
gene-AUO97_RS12175	Gene	AUO97_RS12175	AUO97_RS12175	2567101	2568009
gene-AUO97_RS12180	Gene	AUO97_RS12180	AUO97_RS12180	2568016	2568960
gene-AUO97_RS12185	Gene	AUO97_RS12185	AUO97_RS12185	2569015	2570196
gene-AUO97_RS12190	Gene	AUO97_RS12190	AUO97_RS12190	2570289	2570453
gene-AUO97_RS12195	Gene	AUO97_RS12195	AUO97_RS12195	2570897	2571334
gene-AUO97_RS12200	Gene	AUO97_RS12200	AUO97_RS12200	2571404	2571892
gene-AUO97_RS12205	Gene	lysS	AUO97_RS12205	2572150	2573679
gene-AUO97_RS12210	Gene	AUO97_RS12210	AUO97_RS12210	2573869	2575311
gene-AUO97_RS19460	Gene	AUO97_RS19460	AUO97_RS19460	2575570	2575701
gene-AUO97_RS12215	Gene	cysD	AUO97_RS12215	2575694	2576602
gene-AUO97_RS12220	Gene	cysN	AUO97_RS12220	2576633	2578246
gene-AUO97_RS12225	Gene	AUO97_RS12225	AUO97_RS12225	2578299	2578847
gene-AUO97_RS12230	Gene	AUO97_RS12230	AUO97_RS12230	2579070	2579582
gene-AUO97_RS12235	Gene	AUO97_RS12235	AUO97_RS12235	2579629	2580966
gene-AUO97_RS12245	Gene	AUO97_RS12245	AUO97_RS12245	2581520	2582845
gene-AUO97_RS12250	Gene	AUO97_RS12250	AUO97_RS12250	2582969	2583958
gene-AUO97_RS12255	Gene	AUO97_RS12255	AUO97_RS12255	2584547	2586151
gene-AUO97_RS12260	Gene	AUO97_RS12260	AUO97_RS12260	2586214	2586693
gene-AUO97_RS12265	Gene	AUO97_RS12265	AUO97_RS12265	2586897	2587220
gene-AUO97_RS12270	Gene	AUO97_RS12270	AUO97_RS12270	2587415	2588290
gene-AUO97_RS12275	Gene	ureA	AUO97_RS12275	2588392	2588694
gene-AUO97_RS12280	Gene	AUO97_RS12280	AUO97_RS12280	2588707	2589027
gene-AUO97_RS12285	Gene	AUO97_RS12285	AUO97_RS12285	2589017	2589475
gene-AUO97_RS12290	Gene	ureC	AUO97_RS12290	2589488	2591188
gene-AUO97_RS12295	Gene	ureE	AUO97_RS12295	2591258	2591740
gene-AUO97_RS12300	Gene	AUO97_RS12300	AUO97_RS12300	2591727	2592392
gene-AUO97_RS12305	Gene	ureG	AUO97_RS12305	2592416	2593030
gene-AUO97_RS12310	Gene	AUO97_RS12310	AUO97_RS12310	2593040	2593609
gene-AUO97_RS12315	Gene	rsmD	AUO97_RS12315	2593651	2594202
gene-AUO97_RS12320	Gene	mrdA	AUO97_RS12320	2594202	2596220
gene-AUO97_RS12325	Gene	AUO97_RS12325	AUO97_RS12325	2596457	2596975
gene-AUO97_RS12330	Gene	AUO97_RS12330	AUO97_RS12330	2597036	2598349
gene-AUO97_RS12335	Gene	adk	AUO97_RS12335	2598436	2599089
gene-AUO97_RS19565	Gene	AUO97_RS19565	AUO97_RS19565	2599161	2599298
gene-AUO97_RS12340	Gene	nth	AUO97_RS12340	2599328	2600020
gene-AUO97_RS12345	Gene	AUO97_RS12345	AUO97_RS12345	2600021	2600812
gene-AUO97_RS12350	Gene	gdhA	AUO97_RS12350	2601084	2602487
gene-AUO97_RS12355	Gene	AUO97_RS12355	AUO97_RS12355	2602543	2603652
gene-AUO97_RS12360	Gene	AUO97_RS12360	AUO97_RS12360	2603822	2604598
gene-AUO97_RS12365	Gene	rlmH	AUO97_RS12365	2604711	2605190
gene-AUO97_RS12370	Gene	lon	AUO97_RS12370	2605492	2607921
gene-AUO97_RS12375	Gene	ata	AUO97_RS12375	2608699	2614320
gene-AUO97_RS12380	Gene	AUO97_RS12380	AUO97_RS12380	2614378	2615157
gene-AUO97_RS12385	Gene	AUO97_RS12385	AUO97_RS12385	2615268	2615852
gene-AUO97_RS12390	Gene	AUO97_RS12390	AUO97_RS12390	2616094	2616435
gene-AUO97_RS19465	Gene	AUO97_RS19465	AUO97_RS19465	2616543	2616656
gene-AUO97_RS12395	Gene	AUO97_RS12395	AUO97_RS12395	2616732	2617049
gene-AUO97_RS12400	Gene	ssrS	AUO97_RS12400	2617184	2617368
gene-AUO97_RS12405	Gene	AUO97_RS12405	AUO97_RS12405	2617462	2617746
gene-AUO97_RS12410	Gene	AUO97_RS12410	AUO97_RS12410	2617743	2618303
gene-AUO97_RS12415	Gene	AUO97_RS12415	AUO97_RS12415	2618368	2619000
gene-AUO97_RS12420	Gene	pepP	AUO97_RS12420	2619068	2620390
gene-AUO97_RS12425	Gene	ubiH	AUO97_RS12425	2620422	2621630
gene-AUO97_RS12430	Gene	AUO97_RS12430	AUO97_RS12430	2621627	2622859
gene-AUO97_RS12435	Gene	AUO97_RS12435	AUO97_RS12435	2623069	2623320
gene-AUO97_RS12440	Gene	AUO97_RS12440	AUO97_RS12440	2623375	2623776
gene-AUO97_RS12445	Gene	AUO97_RS12445	AUO97_RS12445	2623842	2624483
gene-AUO97_RS12450	Gene	AUO97_RS12450	AUO97_RS12450	2624541	2625143
gene-AUO97_RS12455	Gene	AUO97_RS12455	AUO97_RS12455	2625251	2626141
gene-AUO97_RS12460	Gene	AUO97_RS12460	AUO97_RS12460	2626144	2626530
gene-AUO97_RS12465	Gene	rsmI	AUO97_RS12465	2626625	2627461
gene-AUO97_RS12470	Gene	AUO97_RS12470	AUO97_RS12470	2627655	2628056
gene-AUO97_RS12475	Gene	AUO97_RS12475	AUO97_RS12475	2628137	2628844
gene-AUO97_RS12480	Gene	AUO97_RS12480	AUO97_RS12480	2628848	2629711
gene-AUO97_RS12485	Gene	nudC	AUO97_RS12485	2629734	2630477
gene-AUO97_RS12490	Gene	AUO97_RS12490	AUO97_RS12490	2630477	2632120
gene-AUO97_RS12495	Gene	dnaQ	AUO97_RS12495	2632254	2633633
gene-AUO97_RS12500	Gene	AUO97_RS12500	AUO97_RS12500	2633866	2637081
gene-AUO97_RS12505	Gene	AUO97_RS12505	AUO97_RS12505	2637097	2638932
gene-AUO97_RS12510	Gene	yejB	AUO97_RS12510	2638962	2640014
gene-AUO97_RS12515	Gene	AUO97_RS12515	AUO97_RS12515	2640014	2641024
gene-AUO97_RS12520	Gene	AUO97_RS12520	AUO97_RS12520	2641002	2642591
gene-AUO97_RS12525	Gene	AUO97_RS12525	AUO97_RS12525	2642777	2644021
gene-AUO97_RS12530	Gene	AUO97_RS12530	AUO97_RS12530	2644080	2646194
gene-AUO97_RS12535	Gene	AUO97_RS12535	AUO97_RS12535	2646378	2646453
gene-AUO97_RS12540	Gene	rnt	AUO97_RS12540	2646472	2647134
gene-AUO97_RS12545	Gene	pyrC	AUO97_RS12545	2647119	2648153
gene-AUO97_RS12550	Gene	AUO97_RS12550	AUO97_RS12550	2648303	2649565
gene-AUO97_RS12555	Gene	argG	AUO97_RS12555	2649624	2650982
gene-AUO97_RS12560	Gene	AUO97_RS12560	AUO97_RS12560	2651189	2651584
gene-AUO97_RS12565	Gene	AUO97_RS12565	AUO97_RS12565	2651749	2653779
gene-AUO97_RS12570	Gene	AUO97_RS12570	AUO97_RS12570	2653865	2653954
gene-AUO97_RS12575	Gene	AUO97_RS12575	AUO97_RS12575	2654069	2654680
gene-AUO97_RS12585	Gene	AUO97_RS12585	AUO97_RS12585	2656262	2657026
gene-AUO97_RS12590	Gene	AUO97_RS12590	AUO97_RS12590	2657023	2657613
gene-AUO97_RS19280	Gene	AUO97_RS19280	AUO97_RS19280	2657603	2667796
gene-AUO97_RS12615	Gene	AUO97_RS12615	AUO97_RS12615	2669211	2669570
gene-AUO97_RS12620	Gene	AUO97_RS12620	AUO97_RS12620	2669572	2670813
gene-AUO97_RS12625	Gene	AUO97_RS12625	AUO97_RS12625	2670894	2671772
gene-AUO97_RS12630	Gene	AUO97_RS12630	AUO97_RS12630	2671888	2673315
gene-AUO97_RS12635	Gene	AUO97_RS12635	AUO97_RS12635	2673497	2674315
gene-AUO97_RS12640	Gene	AUO97_RS12640	AUO97_RS12640	2674771	2676519
gene-AUO97_RS12645	Gene	AUO97_RS12645	AUO97_RS12645	2676981	2677859
gene-AUO97_RS12650	Gene	AUO97_RS12650	AUO97_RS12650	2678034	2678540
gene-AUO97_RS12660	Gene	AUO97_RS12660	AUO97_RS12660	2679185	2679736
gene-AUO97_RS12665	Gene	AUO97_RS12665	AUO97_RS12665	2679868	2680338
gene-AUO97_RS12670	Gene	AUO97_RS12670	AUO97_RS12670	2680572	2680931
gene-AUO97_RS12675	Gene	AUO97_RS12675	AUO97_RS12675	2681315	2682673
gene-AUO97_RS12680	Gene	AUO97_RS12680	AUO97_RS12680	2682818	2684263
gene-AUO97_RS12685	Gene	AUO97_RS12685	AUO97_RS12685	2684283	2685614
gene-AUO97_RS12690	Gene	AUO97_RS12690	AUO97_RS12690	2685809	2686516
gene-AUO97_RS12695	Gene	AUO97_RS12695	AUO97_RS12695	2686582	2687301
gene-AUO97_RS12700	Gene	AUO97_RS12700	AUO97_RS12700	2687361	2688131
gene-AUO97_RS12705	Gene	AUO97_RS12705	AUO97_RS12705	2688160	2689590
gene-AUO97_RS12710	Gene	AUO97_RS12710	AUO97_RS12710	2689908	2690330
gene-AUO97_RS12715	Gene	AUO97_RS12715	AUO97_RS12715	2690466	2691701
gene-AUO97_RS12720	Gene	astA	AUO97_RS12720	2691698	2692792
gene-AUO97_RS12725	Gene	AUO97_RS12725	AUO97_RS12725	2693192	2694655
gene-AUO97_RS12730	Gene	AUO97_RS12730	AUO97_RS12730	2694977	2695291
gene-AUO97_RS12735	Gene	AUO97_RS12735	AUO97_RS12735	2695363	2695809
gene-AUO97_RS12740	Gene	AUO97_RS12740	AUO97_RS12740	2696012	2696350
gene-AUO97_RS12745	Gene	AUO97_RS12745	AUO97_RS12745	2696524	2697984
gene-AUO97_RS12750	Gene	AUO97_RS12750	AUO97_RS12750	2698114	2699184
gene-AUO97_RS12755	Gene	AUO97_RS12755	AUO97_RS12755	2699200	2700096
gene-AUO97_RS12760	Gene	garD	AUO97_RS12760	2700222	2701769
gene-AUO97_RS12765	Gene	AUO97_RS12765	AUO97_RS12765	2701840	2703198
gene-AUO97_RS12770	Gene	gudD	AUO97_RS12770	2703484	2704815
gene-AUO97_RS12775	Gene	kdgD	AUO97_RS12775	2704978	2705889
gene-AUO97_RS12780	Gene	AUO97_RS12780	AUO97_RS12780	2705920	2707506
gene-AUO97_RS12785	Gene	AUO97_RS12785	AUO97_RS12785	2707750	2708463
gene-AUO97_RS12790	Gene	AUO97_RS12790	AUO97_RS12790	2708528	2710279
gene-AUO97_RS12795	Gene	AUO97_RS12795	AUO97_RS12795	2710313	2710702
gene-AUO97_RS12800	Gene	AUO97_RS12800	AUO97_RS12800	2710743	2711279
gene-AUO97_RS12805	Gene	AUO97_RS12805	AUO97_RS12805	2711336	2712586
gene-AUO97_RS12810	Gene	AUO97_RS12810	AUO97_RS12810	2712668	2713807
gene-AUO97_RS12815	Gene	AUO97_RS12815	AUO97_RS12815	2713882	2715768
gene-AUO97_RS12820	Gene	AUO97_RS12820	AUO97_RS12820	2715850	2717301
gene-AUO97_RS12825	Gene	AUO97_RS12825	AUO97_RS12825	2717339	2718178
gene-AUO97_RS12830	Gene	mhpT	AUO97_RS12830	2718426	2719658
gene-AUO97_RS12835	Gene	AUO97_RS12835	AUO97_RS12835	2719729	2720187
gene-AUO97_RS12840	Gene	AUO97_RS12840	AUO97_RS12840	2720294	2720986
gene-AUO97_RS12845	Gene	AUO97_RS12845	AUO97_RS12845	2721030	2721974
gene-AUO97_RS12850	Gene	AUO97_RS12850	AUO97_RS12850	2721987	2723063
gene-AUO97_RS12855	Gene	AUO97_RS12855	AUO97_RS12855	2723555	2724901
gene-AUO97_RS12860	Gene	AUO97_RS12860	AUO97_RS12860	2724933	2726213
gene-AUO97_RS12865	Gene	AUO97_RS12865	AUO97_RS12865	2726273	2727943
gene-AUO97_RS12870	Gene	AUO97_RS12870	AUO97_RS12870	2727972	2728865
gene-AUO97_RS12875	Gene	AUO97_RS12875	AUO97_RS12875	2728938	2729792
gene-AUO97_RS12880	Gene	AUO97_RS12880	AUO97_RS12880	2729837	2731324
gene-AUO97_RS12885	Gene	AUO97_RS12885	AUO97_RS12885	2731461	2732474
gene-AUO97_RS12890	Gene	AUO97_RS12890	AUO97_RS12890	2732486	2733361
gene-AUO97_RS12895	Gene	AUO97_RS12895	AUO97_RS12895	2733473	2734996
gene-AUO97_RS12900	Gene	AUO97_RS12900	AUO97_RS12900	2735020	2735853
gene-AUO97_RS12905	Gene	AUO97_RS12905	AUO97_RS12905	2735916	2736875
gene-AUO97_RS12910	Gene	AUO97_RS12910	AUO97_RS12910	2737401	2738024
gene-AUO97_RS12915	Gene	AUO97_RS12915	AUO97_RS12915	2738089	2738811
gene-AUO97_RS12920	Gene	AUO97_RS12920	AUO97_RS12920	2739322	2740284
gene-AUO97_RS12925	Gene	AUO97_RS12925	AUO97_RS12925	2740350	2741180
gene-AUO97_RS12930	Gene	AUO97_RS12930	AUO97_RS12930	2741204	2742754
gene-AUO97_RS12935	Gene	AUO97_RS12935	AUO97_RS12935	2743123	2743350
gene-AUO97_RS12940	Gene	AUO97_RS12940	AUO97_RS12940	2743673	2744992
gene-AUO97_RS12945	Gene	AUO97_RS12945	AUO97_RS12945	2745104	2746102
gene-AUO97_RS12950	Gene	AUO97_RS12950	AUO97_RS12950	2746146	2746703
gene-AUO97_RS12955	Gene	AUO97_RS12955	AUO97_RS12955	2746943	2747332
gene-AUO97_RS12960	Gene	rnhB	AUO97_RS12960	2747398	2747964
gene-AUO97_RS12965	Gene	csrA	AUO97_RS12965	2748034	2748288
gene-AUO97_RS12970	Gene	AUO97_RS12970	AUO97_RS12970	2748535	2749815
gene-AUO97_RS12975	Gene	AUO97_RS12975	AUO97_RS12975	2750025	2750240
gene-AUO97_RS12980	Gene	AUO97_RS12980	AUO97_RS12980	2750242	2750499
gene-AUO97_RS12985	Gene	AUO97_RS12985	AUO97_RS12985	2750503	2750787
gene-AUO97_RS12990	Gene	AUO97_RS12990	AUO97_RS12990	2750784	2751191
gene-AUO97_RS12995	Gene	AUO97_RS12995	AUO97_RS12995	2751192	2751443
gene-AUO97_RS13000	Gene	AUO97_RS13000	AUO97_RS13000	2751445	2752404
gene-AUO97_RS13005	Gene	AUO97_RS13005	AUO97_RS13005	2752419	2753186
gene-AUO97_RS13010	Gene	AUO97_RS13010	AUO97_RS13010	2753198	2753521
gene-AUO97_RS13015	Gene	AUO97_RS13015	AUO97_RS13015	2753524	2753964
gene-AUO97_RS13020	Gene	AUO97_RS13020	AUO97_RS13020	2754192	2754983
gene-AUO97_RS13025	Gene	AUO97_RS13025	AUO97_RS13025	2754986	2755234
gene-AUO97_RS13030	Gene	AUO97_RS13030	AUO97_RS13030	2755289	2755789
gene-AUO97_RS13035	Gene	AUO97_RS13035	AUO97_RS13035	2755840	2756127
gene-AUO97_RS13040	Gene	AUO97_RS13040	AUO97_RS13040	2756124	2757038
gene-AUO97_RS13045	Gene	AUO97_RS13045	AUO97_RS13045	2757035	2757985
gene-AUO97_RS13050	Gene	AUO97_RS13050	AUO97_RS13050	2757978	2758727
gene-AUO97_RS13055	Gene	AUO97_RS13055	AUO97_RS13055	2758724	2759131
gene-AUO97_RS13060	Gene	AUO97_RS13060	AUO97_RS13060	2759128	2759529
gene-AUO97_RS13065	Gene	AUO97_RS13065	AUO97_RS13065	2759522	2759737
gene-AUO97_RS13070	Gene	AUO97_RS13070	AUO97_RS13070	2759737	2760138
gene-AUO97_RS13075	Gene	AUO97_RS13075	AUO97_RS13075	2760149	2760883
gene-AUO97_RS19570	Gene	AUO97_RS19570	AUO97_RS19570	2761055	2761267
gene-AUO97_RS13085	Gene	AUO97_RS13085	AUO97_RS13085	2761345	2761536
gene-AUO97_RS13090	Gene	AUO97_RS13090	AUO97_RS13090	2761549	2761977
gene-AUO97_RS13095	Gene	AUO97_RS13095	AUO97_RS13095	2761946	2762587
gene-AUO97_RS13100	Gene	AUO97_RS13100	AUO97_RS13100	2762646	2763122
gene-AUO97_RS13105	Gene	terL	AUO97_RS13105	2763100	2764626
gene-AUO97_RS13110	Gene	AUO97_RS13110	AUO97_RS13110	2764635	2765969
gene-AUO97_RS13115	Gene	AUO97_RS13115	AUO97_RS13115	2765914	2766726
gene-AUO97_RS13120	Gene	AUO97_RS13120	AUO97_RS13120	2766698	2767249
gene-AUO97_RS13125	Gene	AUO97_RS13125	AUO97_RS13125	2767338	2767637
gene-AUO97_RS13135	Gene	AUO97_RS13135	AUO97_RS13135	2767880	2769082
gene-AUO97_RS13140	Gene	AUO97_RS13140	AUO97_RS13140	2769096	2769566
gene-AUO97_RS13145	Gene	AUO97_RS13145	AUO97_RS13145	2769572	2770546
gene-AUO97_RS13150	Gene	AUO97_RS13150	AUO97_RS13150	2770561	2770944
gene-AUO97_RS13155	Gene	AUO97_RS13155	AUO97_RS13155	2770954	2771337
gene-AUO97_RS13160	Gene	AUO97_RS13160	AUO97_RS13160	2771347	2771538
gene-AUO97_RS13165	Gene	AUO97_RS13165	AUO97_RS13165	2771546	2772028
gene-AUO97_RS13170	Gene	AUO97_RS13170	AUO97_RS13170	2772021	2772464
gene-AUO97_RS13175	Gene	AUO97_RS13175	AUO97_RS13175	2772527	2773294
gene-AUO97_RS13180	Gene	AUO97_RS13180	AUO97_RS13180	2773301	2773615
gene-AUO97_RS13185	Gene	AUO97_RS13185	AUO97_RS13185	2773651	2773878
gene-AUO97_RS13190	Gene	AUO97_RS13190	AUO97_RS13190	2773949	2774449
gene-AUO97_RS13195	Gene	AUO97_RS13195	AUO97_RS13195	2774544	2777582
gene-AUO97_RS13200	Gene	AUO97_RS13200	AUO97_RS13200	2777593	2778246
gene-AUO97_RS13205	Gene	AUO97_RS13205	AUO97_RS13205	2778243	2779100
gene-AUO97_RS13210	Gene	AUO97_RS13210	AUO97_RS13210	2779157	2780959
gene-AUO97_RS13215	Gene	AUO97_RS13215	AUO97_RS13215	2780963	2781733
gene-AUO97_RS13220	Gene	AUO97_RS13220	AUO97_RS13220	2781734	2782156
gene-AUO97_RS13225	Gene	AUO97_RS13225	AUO97_RS13225	2782157	2784646
gene-AUO97_RS13230	Gene	AUO97_RS13230	AUO97_RS13230	2784710	2785099
gene-AUO97_RS13235	Gene	AUO97_RS13235	AUO97_RS13235	2785142	2785684
gene-AUO97_RS13245	Gene	AUO97_RS13245	AUO97_RS13245	2786864	2787376
gene-AUO97_RS13250	Gene	AUO97_RS13250	AUO97_RS13250	2787414	2788712
gene-AUO97_RS13255	Gene	umuD	AUO97_RS13255	2788716	2789210
gene-AUO97_RS13260	Gene	AUO97_RS13260	AUO97_RS13260	2789622	2790134
gene-AUO97_RS13265	Gene	AUO97_RS13265	AUO97_RS13265	2790139	2791122
gene-AUO97_RS13270	Gene	AUO97_RS13270	AUO97_RS13270	2791215	2792420
gene-AUO97_RS13275	Gene	alaS	AUO97_RS13275	2792707	2795343
gene-AUO97_RS13280	Gene	AUO97_RS13280	AUO97_RS13280	2795613	2796638
gene-AUO97_RS13285	Gene	AUO97_RS13285	AUO97_RS13285	2796914	2798080
gene-AUO97_RS13290	Gene	AUO97_RS13290	AUO97_RS13290	2798145	2799464
gene-AUO97_RS13295	Gene	AUO97_RS13295	AUO97_RS13295	2799587	2799904
gene-AUO97_RS13300	Gene	AUO97_RS13300	AUO97_RS13300	2800021	2800800
gene-AUO97_RS13305	Gene	AUO97_RS13305	AUO97_RS13305	2800860	2801909
gene-AUO97_RS13310	Gene	crp	AUO97_RS13310	2802070	2802777
gene-AUO97_RS13315	Gene	AUO97_RS13315	AUO97_RS13315	2803216	2803638
gene-AUO97_RS13320	Gene	AUO97_RS13320	AUO97_RS13320	2803732	2804157
gene-AUO97_RS13325	Gene	AUO97_RS13325	AUO97_RS13325	2804154	2804960
gene-AUO97_RS13330	Gene	clpB	AUO97_RS13330	2805261	2807840
gene-AUO97_RS13335	Gene	AUO97_RS13335	AUO97_RS13335	2807897	2808385
gene-AUO97_RS13340	Gene	AUO97_RS13340	AUO97_RS13340	2808654	2809070
gene-AUO97_RS13345	Gene	rlmKL	AUO97_RS13345	2809097	2811301
gene-AUO97_RS13350	Gene	AUO97_RS13350	AUO97_RS13350	2811540	2811884
gene-AUO97_RS13355	Gene	AUO97_RS13355	AUO97_RS13355	2812008	2813024
gene-AUO97_RS13360	Gene	AUO97_RS13360	AUO97_RS13360	2813037	2814272
gene-AUO97_RS13365	Gene	AUO97_RS13365	AUO97_RS13365	2814486	2815901
gene-AUO97_RS13370	Gene	AUO97_RS13370	AUO97_RS13370	2815988	2816767
gene-AUO97_RS13375	Gene	AUO97_RS13375	AUO97_RS13375	2816778	2817404
gene-AUO97_RS13380	Gene	trmB	AUO97_RS13380	2817576	2818292
gene-AUO97_RS13385	Gene	AUO97_RS13385	AUO97_RS13385	2818438	2820876
gene-AUO97_RS13390	Gene	AUO97_RS13390	AUO97_RS13390	2821084	2821695
gene-AUO97_RS13395	Gene	AUO97_RS13395	AUO97_RS13395	2821759	2822103
gene-AUO97_RS13400	Gene	ahpF	AUO97_RS13400	2822277	2823842
gene-AUO97_RS13405	Gene	AUO97_RS13405	AUO97_RS13405	2824104	2824322
gene-AUO97_RS13410	Gene	AUO97_RS13410	AUO97_RS13410	2824359	2824946
gene-AUO97_RS13415	Gene	AUO97_RS13415	AUO97_RS13415	2825011	2825226
gene-AUO97_RS13420	Gene	ahpC	AUO97_RS13420	2825419	2825982
gene-AUO97_RS13425	Gene	hrpA	AUO97_RS13425	2826335	2830192
gene-AUO97_RS13430	Gene	AUO97_RS13430	AUO97_RS13430	2830287	2831393
gene-AUO97_RS13435	Gene	AUO97_RS13435	AUO97_RS13435	2831494	2832756
gene-AUO97_RS13440	Gene	AUO97_RS13440	AUO97_RS13440	2832801	2834159
gene-AUO97_RS13445	Gene	benE	AUO97_RS13445	2834628	2835821
gene-AUO97_RS13450	Gene	AUO97_RS13450	AUO97_RS13450	2835879	2836664
gene-AUO97_RS13455	Gene	AUO97_RS13455	AUO97_RS13455	2836686	2837702
gene-AUO97_RS13460	Gene	benB	AUO97_RS13460	2837773	2838273
gene-AUO97_RS13465	Gene	benA	AUO97_RS13465	2838270	2839652
gene-AUO97_RS13470	Gene	AUO97_RS13470	AUO97_RS13470	2839935	2840894
gene-AUO97_RS13475	Gene	AUO97_RS13475	AUO97_RS13475	2840944	2841144
gene-AUO97_RS13480	Gene	AUO97_RS13480	AUO97_RS13480	2841311	2843782
gene-AUO97_RS13485	Gene	cueR	AUO97_RS13485	2843858	2844259
gene-AUO97_RS13490	Gene	AUO97_RS13490	AUO97_RS13490	2844288	2844695
gene-AUO97_RS13495	Gene	AUO97_RS13495	AUO97_RS13495	2845288	2845644
gene-AUO97_RS13500	Gene	AUO97_RS13500	AUO97_RS13500	2846124	2846453
gene-AUO97_RS13510	Gene	AUO97_RS13510	AUO97_RS13510	2846894	2847487
gene-AUO97_RS13515	Gene	AUO97_RS13515	AUO97_RS13515	2847538	2847762
gene-AUO97_RS13520	Gene	AUO97_RS13520	AUO97_RS13520	2847987	2848181
gene-AUO97_RS13525	Gene	AUO97_RS13525	AUO97_RS13525	2848174	2849436
gene-AUO97_RS13530	Gene	AUO97_RS13530	AUO97_RS13530	2849693	2849769
gene-AUO97_RS13535	Gene	AUO97_RS13535	AUO97_RS13535	2849943	2850176
gene-AUO97_RS13540	Gene	AUO97_RS13540	AUO97_RS13540	2850328	2850999
gene-AUO97_RS13550	Gene	AUO97_RS13550	AUO97_RS13550	2851563	2851952
gene-AUO97_RS13555	Gene	AUO97_RS13555	AUO97_RS13555	2851990	2852535
gene-AUO97_RS13560	Gene	AUO97_RS13560	AUO97_RS13560	2852602	2853219
gene-AUO97_RS13565	Gene	AUO97_RS13565	AUO97_RS13565	2853737	2853952
